,season,route_id,route_name,train,direction_id,day_type_id,day_type_name,stop_time,stop_id,stopsequence,average_ons,average_offs,average_load,ObjectId
1290,Spring 2012,CR-Greenbush,Greenbush Line,89,0,day_type_01,weekday,2018/01/02 00:06:00+00,East Weymouth,5,1.0,73.0,193.0,1291
1291,Spring 2012,CR-Greenbush,Greenbush Line,89,0,day_type_01,weekday,2018/01/02 00:11:00+00,West Hingham,6,1.0,31.0,163.0,1292
1292,Spring 2012,CR-Greenbush,Greenbush Line,89,0,day_type_01,weekday,2018/01/02 00:15:00+00,Nantasket Junction,7,0.0,21.0,142.0,1293
1293,Spring 2012,CR-Greenbush,Greenbush Line,89,0,day_type_01,weekday,2018/01/02 00:18:00+00,Cohasset,8,0.0,23.0,119.0,1294
1294,Spring 2012,CR-Greenbush,Greenbush Line,89,0,day_type_01,weekday,2018/01/02 00:26:00+00,North Scituate,9,0.0,62.0,57.0,1295
1297,Spring 2012,CR-Greenbush,Greenbush Line,91,0,day_type_01,weekday,2018/01/02 01:34:00+00,Quincy Center,3,4.0,2.0,64.0,1298
1298,Spring 2012,CR-Greenbush,Greenbush Line,91,0,day_type_01,weekday,2018/01/02 01:42:00+00,Weymouth Landing/ East Braintree,4,0.0,4.0,60.0,1299
1299,Spring 2012,CR-Greenbush,Greenbush Line,91,0,day_type_01,weekday,2018/01/02 01:48:00+00,East Weymouth,5,0.0,14.0,46.0,1300
1300,Spring 2012,CR-Greenbush,Greenbush Line,91,0,day_type_01,weekday,2018/01/02 01:53:00+00,West Hingham,6,0.0,8.0,38.0,1301
1301,Spring 2012,CR-Haverhill,Haverhill Line,220,1,day_type_01,weekday,2018/01/01 17:25:00+00,Ballardvale,5,1.0,0.0,81.0,1302
1302,Spring 2012,CR-Haverhill,Haverhill Line,220,1,day_type_01,weekday,2018/01/01 17:32:00+00,North Wilmington,6,2.0,1.0,82.0,1303
1303,Spring 2012,CR-Haverhill,Haverhill Line,220,1,day_type_01,weekday,2018/01/01 17:39:00+00,Reading,7,19.0,2.0,99.0,1304
1304,Spring 2012,CR-Haverhill,Haverhill Line,220,1,day_type_01,weekday,2018/01/01 17:45:00+00,Wakefield,8,5.0,1.0,103.0,1305
1305,Spring 2012,CR-Haverhill,Haverhill Line,220,1,day_type_01,weekday,2018/01/01 17:48:00+00,Greenwood,9,1.0,0.0,104.0,1306
1306,Spring 2012,CR-Haverhill,Haverhill Line,220,1,day_type_01,weekday,2018/01/01 17:50:00+00,Melrose Highlands,10,0.0,0.0,104.0,1307
1307,Spring 2012,CR-Haverhill,Haverhill Line,220,1,day_type_01,weekday,2018/01/01 17:52:00+00,Melrose Cedar Park,11,4.0,0.0,108.0,1308
1308,Spring 2012,CR-Haverhill,Haverhill Line,220,1,day_type_01,weekday,2018/01/01 17:54:00+00,Wyoming Hill,12,1.0,0.0,109.0,1309
1309,Spring 2012,CR-Haverhill,Haverhill Line,220,1,day_type_01,weekday,2018/01/01 17:58:00+00,Malden Center,13,0.0,12.0,97.0,1310
1312,Spring 2012,CR-Haverhill,Haverhill Line,222,1,day_type_01,weekday,2018/01/01 18:26:00+00,Ballardvale,5,2.0,0.0,13.0,1313
1315,Spring 2012,CR-Haverhill,Haverhill Line,226,1,day_type_01,weekday,2018/01/01 19:43:00+00,Bradford,2,3.0,0.0,14.0,1316
1316,Spring 2012,CR-Haverhill,Haverhill Line,226,1,day_type_01,weekday,2018/01/01 19:54:00+00,Lawrence,3,30.0,0.0,44.0,1317
1317,Spring 2012,CR-Haverhill,Haverhill Line,226,1,day_type_01,weekday,2018/01/01 19:59:00+00,Andover,4,4.0,5.0,43.0,1318
1318,Spring 2012,CR-Haverhill,Haverhill Line,226,1,day_type_01,weekday,2018/01/01 20:05:00+00,Ballardvale,5,3.0,0.0,46.0,1319
1319,Spring 2012,CR-Haverhill,Haverhill Line,226,1,day_type_01,weekday,2018/01/01 20:12:00+00,North Wilmington,6,3.0,0.0,49.0,1320
1320,Spring 2012,CR-Haverhill,Haverhill Line,226,1,day_type_01,weekday,2018/01/01 20:19:00+00,Reading,7,4.0,2.0,51.0,1321
1321,Spring 2012,CR-Haverhill,Haverhill Line,226,1,day_type_01,weekday,2018/01/01 20:25:00+00,Wakefield,8,0.0,0.0,51.0,1322
1322,Spring 2012,CR-Haverhill,Haverhill Line,226,1,day_type_01,weekday,2018/01/01 20:28:00+00,Greenwood,9,0.0,0.0,51.0,1323
1323,Spring 2012,CR-Haverhill,Haverhill Line,226,1,day_type_01,weekday,2018/01/01 20:30:00+00,Melrose Highlands,10,1.0,0.0,52.0,1324
1324,Spring 2012,CR-Haverhill,Haverhill Line,226,1,day_type_01,weekday,2018/01/01 20:32:00+00,Melrose Cedar Park,11,0.0,1.0,51.0,1325
1325,Spring 2012,CR-Haverhill,Haverhill Line,226,1,day_type_01,weekday,2018/01/01 20:34:00+00,Wyoming Hill,12,0.0,0.0,51.0,1326
1326,Spring 2012,CR-Haverhill,Haverhill Line,226,1,day_type_01,weekday,2018/01/01 20:38:00+00,Malden Center,13,6.0,0.0,57.0,1327
1329,Spring 2012,CR-Haverhill,Haverhill Line,232,1,day_type_01,weekday,2018/01/01 21:33:00+00,Bradford,2,4.0,0.0,20.0,1330
1330,Spring 2012,CR-Haverhill,Haverhill Line,232,1,day_type_01,weekday,2018/01/01 21:44:00+00,Lawrence,3,25.0,3.0,42.0,1331
1331,Spring 2012,CR-Haverhill,Haverhill Line,232,1,day_type_01,weekday,2018/01/01 21:49:00+00,Andover,4,5.0,0.0,47.0,1332
1332,Spring 2012,CR-Haverhill,Haverhill Line,232,1,day_type_01,weekday,2018/01/01 21:55:00+00,Ballardvale,5,2.0,1.0,48.0,1333
1335,Spring 2012,CR-Haverhill,Haverhill Line,236,1,day_type_01,weekday,2018/01/01 23:28:00+00,Bradford,2,0.0,0.0,3.0,1336
1336,Spring 2012,CR-Haverhill,Haverhill Line,236,1,day_type_01,weekday,2018/01/01 23:39:00+00,Lawrence,3,10.0,1.0,12.0,1337
1337,Spring 2012,CR-Haverhill,Haverhill Line,236,1,day_type_01,weekday,2018/01/01 23:44:00+00,Andover,4,10.0,1.0,21.0,1338
1338,Spring 2012,CR-Haverhill,Haverhill Line,236,1,day_type_01,weekday,2018/01/01 23:50:00+00,Ballardvale,5,1.0,0.0,22.0,1339
1341,Spring 2012,CR-Haverhill,Haverhill Line,238,1,day_type_01,weekday,2018/01/02 01:28:00+00,Bradford,2,1.0,0.0,14.0,1342
1342,Spring 2012,CR-Haverhill,Haverhill Line,238,1,day_type_01,weekday,2018/01/02 01:39:00+00,Lawrence,3,19.0,2.0,31.0,1343
1343,Spring 2012,CR-Haverhill,Haverhill Line,238,1,day_type_01,weekday,2018/01/02 01:44:00+00,Andover,4,1.0,1.0,31.0,1344
1344,Spring 2012,CR-Haverhill,Haverhill Line,238,1,day_type_01,weekday,2018/01/02 01:50:00+00,Ballardvale,5,0.0,1.0,30.0,1345
1345,Spring 2012,CR-Haverhill,Haverhill Line,238,1,day_type_01,weekday,2018/01/02 01:57:00+00,North Wilmington,6,2.0,1.0,31.0,1346
1346,Spring 2012,CR-Haverhill,Haverhill Line,238,1,day_type_01,weekday,2018/01/02 02:04:00+00,Reading,7,1.0,0.0,32.0,1347
1347,Spring 2012,CR-Haverhill,Haverhill Line,238,1,day_type_01,weekday,2018/01/02 02:09:00+00,Wakefield,8,4.0,2.0,34.0,1348
1348,Spring 2012,CR-Haverhill,Haverhill Line,238,1,day_type_01,weekday,2018/01/02 02:12:00+00,Greenwood,9,0.0,0.0,34.0,1349
1349,Spring 2012,CR-Haverhill,Haverhill Line,238,1,day_type_01,weekday,2018/01/02 02:14:00+00,Melrose Highlands,10,1.0,1.0,34.0,1350
1350,Spring 2012,CR-Haverhill,Haverhill Line,238,1,day_type_01,weekday,2018/01/02 02:16:00+00,Melrose Cedar Park,11,0.0,0.0,34.0,1351
1351,Spring 2012,CR-Greenbush,Greenbush Line,91,0,day_type_01,weekday,2018/01/02 01:57:00+00,Nantasket Junction,7,0.0,8.0,30.0,1352
1352,Spring 2012,CR-Greenbush,Greenbush Line,91,0,day_type_01,weekday,2018/01/02 02:00:00+00,Cohasset,8,0.0,6.0,24.0,1353
1353,Spring 2012,CR-Greenbush,Greenbush Line,91,0,day_type_01,weekday,2018/01/02 02:08:00+00,North Scituate,9,0.0,9.0,15.0,1354
1356,Spring 2012,CR-Greenbush,Greenbush Line,93,0,day_type_01,weekday,2018/01/02 03:14:00+00,Quincy Center,3,2.0,0.0,61.0,1357
1357,Spring 2012,CR-Greenbush,Greenbush Line,93,0,day_type_01,weekday,2018/01/02 03:22:00+00,Weymouth Landing/ East Braintree,4,1.0,4.0,58.0,1358
1358,Spring 2012,CR-Greenbush,Greenbush Line,93,0,day_type_01,weekday,2018/01/02 03:28:00+00,East Weymouth,5,1.0,9.0,50.0,1359
1359,Spring 2012,CR-Greenbush,Greenbush Line,93,0,day_type_01,weekday,2018/01/02 03:33:00+00,West Hingham,6,0.0,6.0,44.0,1360
1360,Spring 2012,CR-Greenbush,Greenbush Line,93,0,day_type_01,weekday,2018/01/02 03:37:00+00,Nantasket Junction,7,0.0,15.0,29.0,1361
1361,Spring 2012,CR-Greenbush,Greenbush Line,93,0,day_type_01,weekday,2018/01/02 03:40:00+00,Cohasset,8,0.0,8.0,21.0,1362
1362,Spring 2012,CR-Greenbush,Greenbush Line,93,0,day_type_01,weekday,2018/01/02 03:48:00+00,North Scituate,9,0.0,6.0,15.0,1363
1365,Spring 2012,CR-Haverhill,Haverhill Line,202,1,day_type_01,weekday,2018/01/01 10:08:00+00,Bradford,2,14.0,0.0,34.0,1366
1366,Spring 2012,CR-Haverhill,Haverhill Line,202,1,day_type_01,weekday,2018/01/01 10:19:00+00,Lawrence,3,29.0,1.0,62.0,1367
1367,Spring 2012,CR-Haverhill,Haverhill Line,202,1,day_type_01,weekday,2018/01/01 10:24:00+00,Andover,4,27.0,0.0,89.0,1368
1368,Spring 2012,CR-Haverhill,Haverhill Line,202,1,day_type_01,weekday,2018/01/01 10:30:00+00,Ballardvale,5,4.0,0.0,93.0,1369
1369,Spring 2012,CR-Haverhill,Haverhill Line,202,1,day_type_01,weekday,2018/01/01 10:37:00+00,North Wilmington,6,12.0,0.0,105.0,1370
1370,Spring 2012,CR-Haverhill,Haverhill Line,202,1,day_type_01,weekday,2018/01/01 10:44:00+00,Reading,7,39.0,0.0,144.0,1371
1371,Spring 2012,CR-Haverhill,Haverhill Line,202,1,day_type_01,weekday,2018/01/01 10:50:00+00,Wakefield,8,32.0,0.0,176.0,1372
1372,Spring 2012,CR-Haverhill,Haverhill Line,202,1,day_type_01,weekday,2018/01/01 10:53:00+00,Greenwood,9,9.0,0.0,185.0,1373
1373,Spring 2012,CR-Haverhill,Haverhill Line,202,1,day_type_01,weekday,2018/01/01 10:55:00+00,Melrose Highlands,10,11.0,0.0,196.0,1374
1374,Spring 2012,CR-Haverhill,Haverhill Line,202,1,day_type_01,weekday,2018/01/01 10:57:00+00,Melrose Cedar Park,11,8.0,1.0,203.0,1375
1375,Spring 2012,CR-Haverhill,Haverhill Line,202,1,day_type_01,weekday,2018/01/01 10:59:00+00,Wyoming Hill,12,6.0,0.0,209.0,1376
1376,Spring 2012,CR-Haverhill,Haverhill Line,202,1,day_type_01,weekday,2018/01/01 11:02:00+00,Malden Center,13,0.0,19.0,190.0,1377
1379,Spring 2012,CR-Haverhill,Haverhill Line,204,1,day_type_01,weekday,2018/01/01 10:41:00+00,Bradford,2,15.0,0.0,38.0,1380
1380,Spring 2012,CR-Haverhill,Haverhill Line,204,1,day_type_01,weekday,2018/01/01 10:52:00+00,Lawrence,3,44.0,1.0,81.0,1381
1381,Spring 2012,CR-Haverhill,Haverhill Line,204,1,day_type_01,weekday,2018/01/01 10:57:00+00,Andover,4,30.0,0.0,111.0,1382
1382,Spring 2012,CR-Haverhill,Haverhill Line,204,1,day_type_01,weekday,2018/01/01 11:03:00+00,Ballardvale,5,19.0,2.0,128.0,1383
1383,Spring 2012,CR-Haverhill,Haverhill Line,204,1,day_type_01,weekday,2018/01/01 11:11:00+00,North Wilmington,6,18.0,0.0,146.0,1384
1384,Spring 2012,CR-Haverhill,Haverhill Line,204,1,day_type_01,weekday,2018/01/01 11:19:00+00,Reading,7,80.0,1.0,225.0,1385
1385,Spring 2012,CR-Haverhill,Haverhill Line,204,1,day_type_01,weekday,2018/01/01 11:25:00+00,Wakefield,8,44.0,1.0,268.0,1386
1386,Spring 2012,CR-Haverhill,Haverhill Line,204,1,day_type_01,weekday,2018/01/01 11:28:00+00,Greenwood,9,9.0,0.0,277.0,1387
1387,Spring 2012,CR-Haverhill,Haverhill Line,204,1,day_type_01,weekday,2018/01/01 11:30:00+00,Melrose Highlands,10,17.0,0.0,294.0,1388
1388,Spring 2012,CR-Haverhill,Haverhill Line,204,1,day_type_01,weekday,2018/01/01 11:32:00+00,Melrose Cedar Park,11,13.0,0.0,307.0,1389
1389,Spring 2012,CR-Haverhill,Haverhill Line,204,1,day_type_01,weekday,2018/01/01 11:36:00+00,Wyoming Hill,12,6.0,0.0,313.0,1390
1390,Spring 2012,CR-Haverhill,Haverhill Line,204,1,day_type_01,weekday,2018/01/01 11:38:00+00,Malden Center,13,2.0,28.0,287.0,1391
1393,Spring 2012,CR-Haverhill,Haverhill Line,206,1,day_type_01,weekday,2018/01/01 11:13:00+00,Bradford,2,26.0,0.0,59.0,1394
1394,Spring 2012,CR-Haverhill,Haverhill Line,206,1,day_type_01,weekday,2018/01/01 11:24:00+00,Lawrence,3,54.0,1.0,112.0,1395
1395,Spring 2012,CR-Haverhill,Haverhill Line,206,1,day_type_01,weekday,2018/01/01 11:29:00+00,Andover,4,33.0,0.0,145.0,1396
1396,Spring 2012,CR-Haverhill,Haverhill Line,206,1,day_type_01,weekday,2018/01/01 11:35:00+00,Ballardvale,5,15.0,0.0,160.0,1397
1397,Spring 2012,CR-Haverhill,Haverhill Line,206,1,day_type_01,weekday,2018/01/01 11:43:00+00,North Wilmington,6,27.0,1.0,186.0,1398
1398,Spring 2012,CR-Haverhill,Haverhill Line,206,1,day_type_01,weekday,2018/01/01 11:51:00+00,Reading,7,99.0,3.0,282.0,1399
1399,Spring 2012,CR-Haverhill,Haverhill Line,206,1,day_type_01,weekday,2018/01/01 11:57:00+00,Wakefield,8,63.0,3.0,342.0,1400
1400,Spring 2012,CR-Haverhill,Haverhill Line,206,1,day_type_01,weekday,2018/01/01 12:00:00+00,Greenwood,9,21.0,0.0,363.0,1401
1401,Spring 2012,CR-Haverhill,Haverhill Line,206,1,day_type_01,weekday,2018/01/01 12:03:00+00,Melrose Highlands,10,43.0,0.0,406.0,1402
1402,Spring 2012,CR-Haverhill,Haverhill Line,206,1,day_type_01,weekday,2018/01/01 12:05:00+00,Melrose Cedar Park,11,22.0,1.0,427.0,1403
1403,Spring 2012,CR-Haverhill,Haverhill Line,206,1,day_type_01,weekday,2018/01/01 12:07:00+00,Wyoming Hill,12,6.0,1.0,432.0,1404
1404,Spring 2012,CR-Haverhill,Haverhill Line,206,1,day_type_01,weekday,2018/01/01 12:11:00+00,Malden Center,13,2.0,37.0,397.0,1405
1407,Spring 2012,CR-Haverhill,Haverhill Line,208,1,day_type_01,weekday,2018/01/01 11:49:00+00,Bradford,2,70.0,0.0,159.0,1408
1408,Spring 2012,CR-Haverhill,Haverhill Line,208,1,day_type_01,weekday,2018/01/01 12:00:00+00,Lawrence,3,123.0,1.0,281.0,1409
1409,Spring 2012,CR-Haverhill,Haverhill Line,208,1,day_type_01,weekday,2018/01/01 12:06:00+00,Andover,4,116.0,0.0,397.0,1410
1410,Spring 2012,CR-Haverhill,Haverhill Line,208,1,day_type_01,weekday,2018/01/01 12:12:00+00,Ballardvale,5,57.0,0.0,454.0,1411
1413,Spring 2012,CR-Haverhill,Haverhill Line,212,1,day_type_01,weekday,2018/01/01 12:33:00+00,Bradford,2,48.0,0.0,122.0,1414
1414,Spring 2012,CR-Haverhill,Haverhill Line,212,1,day_type_01,weekday,2018/01/01 12:44:00+00,Lawrence,3,111.0,5.0,228.0,1415
1415,Spring 2012,CR-Haverhill,Haverhill Line,212,1,day_type_01,weekday,2018/01/01 12:51:00+00,Andover,4,85.0,1.0,312.0,1416
1416,Spring 2012,CR-Haverhill,Haverhill Line,212,1,day_type_01,weekday,2018/01/01 12:57:00+00,Ballardvale,5,31.0,2.0,341.0,1417
1419,Spring 2012,CR-Haverhill,Haverhill Line,214,1,day_type_01,weekday,2018/01/01 14:08:00+00,Bradford,2,9.0,0.0,43.0,1420
1420,Spring 2012,CR-Haverhill,Haverhill Line,214,1,day_type_01,weekday,2018/01/01 14:19:00+00,Lawrence,3,31.0,5.0,69.0,1421
1421,Spring 2012,CR-Haverhill,Haverhill Line,214,1,day_type_01,weekday,2018/01/01 14:24:00+00,Andover,4,11.0,2.0,78.0,1422
1422,Spring 2012,CR-Haverhill,Haverhill Line,214,1,day_type_01,weekday,2018/01/01 14:29:00+00,Ballardvale,5,9.0,0.0,87.0,1423
1423,Spring 2012,CR-Haverhill,Haverhill Line,214,1,day_type_01,weekday,2018/01/01 14:37:00+00,North Wilmington,6,0.0,0.0,87.0,1424
1424,Spring 2012,CR-Haverhill,Haverhill Line,214,1,day_type_01,weekday,2018/01/01 14:44:00+00,Reading,7,12.0,3.0,96.0,1425
1425,Spring 2012,CR-Haverhill,Haverhill Line,214,1,day_type_01,weekday,2018/01/01 14:50:00+00,Wakefield,8,11.0,2.0,105.0,1426
1426,Spring 2012,CR-Haverhill,Haverhill Line,214,1,day_type_01,weekday,2018/01/01 14:53:00+00,Greenwood,9,2.0,0.0,107.0,1427
1427,Spring 2012,CR-Haverhill,Haverhill Line,214,1,day_type_01,weekday,2018/01/01 14:55:00+00,Melrose Highlands,10,7.0,0.0,114.0,1428
1428,Spring 2012,CR-Haverhill,Haverhill Line,214,1,day_type_01,weekday,2018/01/01 14:57:00+00,Melrose Cedar Park,11,1.0,0.0,115.0,1429
1429,Spring 2012,CR-Haverhill,Haverhill Line,214,1,day_type_01,weekday,2018/01/01 14:59:00+00,Wyoming Hill,12,2.0,0.0,117.0,1430
1430,Spring 2012,CR-Haverhill,Haverhill Line,214,1,day_type_01,weekday,2018/01/01 15:03:00+00,Malden Center,13,0.0,12.0,105.0,1431
1433,Spring 2012,CR-Haverhill,Haverhill Line,218,1,day_type_01,weekday,2018/01/01 15:03:00+00,Bradford,2,5.0,0.0,26.0,1434
1434,Spring 2012,CR-Haverhill,Haverhill Line,218,1,day_type_01,weekday,2018/01/01 15:14:00+00,Lawrence,3,38.0,2.0,62.0,1435
1435,Spring 2012,CR-Haverhill,Haverhill Line,218,1,day_type_01,weekday,2018/01/01 15:19:00+00,Andover,4,9.0,0.0,71.0,1436
1436,Spring 2012,CR-Haverhill,Haverhill Line,218,1,day_type_01,weekday,2018/01/01 15:25:00+00,Ballardvale,5,2.0,1.0,72.0,1437
1437,Spring 2012,CR-Haverhill,Haverhill Line,218,1,day_type_01,weekday,2018/01/01 15:32:00+00,North Wilmington,6,0.0,0.0,72.0,1438
1438,Spring 2012,CR-Haverhill,Haverhill Line,218,1,day_type_01,weekday,2018/01/01 15:39:00+00,Reading,7,12.0,0.0,84.0,1439
1439,Spring 2012,CR-Haverhill,Haverhill Line,218,1,day_type_01,weekday,2018/01/01 15:45:00+00,Wakefield,8,9.0,1.0,92.0,1440
1440,Spring 2012,CR-Haverhill,Haverhill Line,218,1,day_type_01,weekday,2018/01/01 15:48:00+00,Greenwood,9,1.0,0.0,93.0,1441
1441,Spring 2012,CR-Haverhill,Haverhill Line,218,1,day_type_01,weekday,2018/01/01 15:50:00+00,Melrose Highlands,10,6.0,0.0,99.0,1442
1442,Spring 2012,CR-Haverhill,Haverhill Line,218,1,day_type_01,weekday,2018/01/01 15:52:00+00,Melrose Cedar Park,11,4.0,1.0,102.0,1443
1443,Spring 2012,CR-Haverhill,Haverhill Line,218,1,day_type_01,weekday,2018/01/01 15:54:00+00,Wyoming Hill,12,0.0,0.0,102.0,1444
1444,Spring 2012,CR-Haverhill,Haverhill Line,218,1,day_type_01,weekday,2018/01/01 15:58:00+00,Malden Center,13,1.0,6.0,97.0,1445
1447,Spring 2012,CR-Haverhill,Haverhill Line,220,1,day_type_01,weekday,2018/01/01 17:03:00+00,Bradford,2,10.0,0.0,53.0,1448
1448,Spring 2012,CR-Haverhill,Haverhill Line,220,1,day_type_01,weekday,2018/01/01 17:14:00+00,Lawrence,3,21.0,1.0,73.0,1449
1449,Spring 2012,CR-Haverhill,Haverhill Line,220,1,day_type_01,weekday,2018/01/01 17:19:00+00,Andover,4,12.0,5.0,80.0,1450
1450,Spring 2012,CR-Haverhill,Haverhill Line,217,0,day_type_01,weekday,2018/01/01 18:29:00+00,Greenwood,6,0.0,1.0,70.0,1451
1451,Spring 2012,CR-Haverhill,Haverhill Line,217,0,day_type_01,weekday,2018/01/01 18:32:00+00,Wakefield,7,0.0,7.0,63.0,1452
1452,Spring 2012,CR-Haverhill,Haverhill Line,217,0,day_type_01,weekday,2018/01/01 18:38:00+00,Reading,8,2.0,8.0,57.0,1453
1453,Spring 2012,CR-Haverhill,Haverhill Line,217,0,day_type_01,weekday,2018/01/01 18:45:00+00,North Wilmington,9,0.0,0.0,57.0,1454
1454,Spring 2012,CR-Haverhill,Haverhill Line,217,0,day_type_01,weekday,2018/01/01 18:53:00+00,Ballardvale,10,0.0,3.0,54.0,1455
1455,Spring 2012,CR-Haverhill,Haverhill Line,217,0,day_type_01,weekday,2018/01/01 19:00:00+00,Andover,11,2.0,6.0,50.0,1456
1456,Spring 2012,CR-Haverhill,Haverhill Line,217,0,day_type_01,weekday,2018/01/01 19:06:00+00,Lawrence,12,0.0,36.0,14.0,1457
1457,Spring 2012,CR-Haverhill,Haverhill Line,217,0,day_type_01,weekday,2018/01/01 19:15:00+00,Bradford,13,1.0,3.0,12.0,1458
1460,Spring 2012,CR-Haverhill,Haverhill Line,223,0,day_type_01,weekday,2018/01/01 20:10:00+00,Malden Center,2,1.0,3.0,137.0,1461
1461,Spring 2012,CR-Haverhill,Haverhill Line,223,0,day_type_01,weekday,2018/01/01 20:13:00+00,Wyoming Hill,3,2.0,0.0,139.0,1462
1462,Spring 2012,CR-Haverhill,Haverhill Line,223,0,day_type_01,weekday,2018/01/01 20:15:00+00,Melrose Cedar Park,4,0.0,1.0,138.0,1463
1463,Spring 2012,CR-Haverhill,Haverhill Line,223,0,day_type_01,weekday,2018/01/01 20:17:00+00,Melrose Highlands,5,1.0,4.0,135.0,1464
1464,Spring 2012,CR-Haverhill,Haverhill Line,223,0,day_type_01,weekday,2018/01/01 20:19:00+00,Greenwood,6,0.0,4.0,131.0,1465
1465,Spring 2012,CR-Haverhill,Haverhill Line,223,0,day_type_01,weekday,2018/01/01 20:22:00+00,Wakefield,7,1.0,18.0,114.0,1466
1466,Spring 2012,CR-Haverhill,Haverhill Line,223,0,day_type_01,weekday,2018/01/01 20:28:00+00,Reading,8,2.0,13.0,103.0,1467
1467,Spring 2012,CR-Haverhill,Haverhill Line,223,0,day_type_01,weekday,2018/01/01 20:35:00+00,North Wilmington,9,0.0,4.0,99.0,1468
1468,Spring 2012,CR-Haverhill,Haverhill Line,223,0,day_type_01,weekday,2018/01/01 20:43:00+00,Ballardvale,10,0.0,8.0,91.0,1469
1469,Spring 2012,CR-Haverhill,Haverhill Line,223,0,day_type_01,weekday,2018/01/01 20:50:00+00,Andover,11,0.0,20.0,71.0,1470
1470,Spring 2012,CR-Haverhill,Haverhill Line,223,0,day_type_01,weekday,2018/01/01 20:56:00+00,Lawrence,12,5.0,34.0,42.0,1471
1471,Spring 2012,CR-Haverhill,Haverhill Line,223,0,day_type_01,weekday,2018/01/01 21:05:00+00,Bradford,13,0.0,8.0,34.0,1472
1474,Spring 2012,CR-Haverhill,Haverhill Line,227,0,day_type_01,weekday,2018/01/01 21:41:00+00,Malden Center,2,18.0,3.0,503.0,1475
1475,Spring 2012,CR-Haverhill,Haverhill Line,227,0,day_type_01,weekday,2018/01/01 21:45:00+00,Melrose Cedar Park,4,0.0,7.0,496.0,1476
1476,Spring 2012,CR-Haverhill,Haverhill Line,227,0,day_type_01,weekday,2018/01/01 21:47:00+00,Melrose Highlands,5,0.0,30.0,466.0,1477
1477,Spring 2012,CR-Haverhill,Haverhill Line,227,0,day_type_01,weekday,2018/01/01 21:53:00+00,Wakefield,7,4.0,49.0,421.0,1478
1478,Spring 2012,CR-Haverhill,Haverhill Line,227,0,day_type_01,weekday,2018/01/01 21:59:00+00,Reading,8,5.0,72.0,354.0,1479
1479,Spring 2012,CR-Haverhill,Haverhill Line,227,0,day_type_01,weekday,2018/01/01 22:06:00+00,North Wilmington,9,1.0,23.0,332.0,1480
1480,Spring 2012,CR-Haverhill,Haverhill Line,227,0,day_type_01,weekday,2018/01/01 22:15:00+00,Ballardvale,10,2.0,44.0,290.0,1481
1481,Spring 2012,CR-Haverhill,Haverhill Line,227,0,day_type_01,weekday,2018/01/01 22:23:00+00,Andover,11,2.0,71.0,221.0,1482
1482,Spring 2012,CR-Haverhill,Haverhill Line,227,0,day_type_01,weekday,2018/01/01 22:29:00+00,Lawrence,12,3.0,103.0,121.0,1483
1483,Spring 2012,CR-Haverhill,Haverhill Line,227,0,day_type_01,weekday,2018/01/01 22:38:00+00,Bradford,13,0.0,57.0,64.0,1484
1486,Spring 2012,CR-Haverhill,Haverhill Line,231,0,day_type_01,weekday,2018/01/01 22:25:00+00,Malden Center,2,8.0,4.0,518.0,1487
1487,Spring 2012,CR-Haverhill,Haverhill Line,231,0,day_type_01,weekday,2018/01/01 22:35:00+00,Wakefield,7,4.0,92.0,430.0,1488
1488,Spring 2012,CR-Haverhill,Haverhill Line,231,0,day_type_01,weekday,2018/01/01 22:42:00+00,Reading,8,0.0,111.0,319.0,1489
1489,Spring 2012,CR-Haverhill,Haverhill Line,231,0,day_type_01,weekday,2018/01/01 22:49:00+00,North Wilmington,9,2.0,20.0,301.0,1490
1490,Spring 2012,CR-Haverhill,Haverhill Line,231,0,day_type_01,weekday,2018/01/01 22:58:00+00,Ballardvale,10,2.0,25.0,278.0,1491
1491,Spring 2012,CR-Haverhill,Haverhill Line,231,0,day_type_01,weekday,2018/01/01 23:06:00+00,Andover,11,2.0,72.0,208.0,1492
1492,Spring 2012,CR-Haverhill,Haverhill Line,231,0,day_type_01,weekday,2018/01/01 23:12:00+00,Lawrence,12,0.0,107.0,101.0,1493
1493,Spring 2012,CR-Haverhill,Haverhill Line,231,0,day_type_01,weekday,2018/01/01 23:22:00+00,Bradford,13,0.0,40.0,61.0,1494
1496,Spring 2012,CR-Haverhill,Haverhill Line,233,0,day_type_01,weekday,2018/01/01 22:45:00+00,Malden Center,2,5.0,4.0,481.0,1497
1497,Spring 2012,CR-Haverhill,Haverhill Line,233,0,day_type_01,weekday,2018/01/01 22:48:00+00,Wyoming Hill,3,1.0,22.0,460.0,1498
1498,Spring 2012,CR-Haverhill,Haverhill Line,233,0,day_type_01,weekday,2018/01/01 22:50:00+00,Melrose Cedar Park,4,1.0,33.0,428.0,1499
1499,Spring 2012,CR-Haverhill,Haverhill Line,233,0,day_type_01,weekday,2018/01/01 22:53:00+00,Melrose Highlands,5,0.0,26.0,402.0,1500
1500,Spring 2012,CR-Haverhill,Haverhill Line,274,1,day_type_01,weekday,2018/01/01 20:05:00+00,Wakefield,8,2.0,0.0,6.0,1501
1501,Spring 2012,CR-Haverhill,Haverhill Line,274,1,day_type_01,weekday,2018/01/01 20:08:00+00,Greenwood,9,1.0,1.0,6.0,1502
1502,Spring 2012,CR-Haverhill,Haverhill Line,274,1,day_type_01,weekday,2018/01/01 20:10:00+00,Melrose Highlands,10,2.0,0.0,8.0,1503
